"동별(1)",동별(2),2018,2018,2018,2019,2019,2019,2020,2020,2020,2021,2021,2021
"동별(1)",동별(2),유년부양비,노년부양비,노령화지수,유년부양비,노년부양비,노령화지수,유년부양비,노년부양비,노령화지수,유년부양비,노년부양비,노령화지수
"용산구",서빙고동,16.3,19.4,119.3,15.7,19.8,126.0,15.4,20.5,133.5,15.1,21.2,139.8
"용산구",보광동,8.7,21.6,248.7,8.1,22.5,276.3,7.9,23.9,302.9,7.7,24.3,317.1
"용산구",청파동,8.5,19.8,233.9,8.0,20.5,256.4,7.3,21.2,290.4,6.8,21.0,306.5
"용산구",원효로1동,15.3,15.0,97.6,14.9,15.2,102.1,14.4,15.6,108.1,14.2,15.5,109.0
"용산구",한강로동,10.9,20.3,186.7,11.0,20.4,185.1,11.4,19.9,174.2,11.5,17.9,155.5
"용산구",한남동,11.7,19.3,164.7,11.9,20.0,167.7,11.9,21.4,179.6,12.3,22.0,179.0
"성동구",소계,14.0,17.8,127.1,13.7,18.9,137.6,13.3,20.3,152.6,13.1,21.3,162.6
"성동구",왕십리2동,14.2,17.6,123.7,13.8,18.5,134.4,13.7,20.0,146.3,13.6,20.3,149.5
"성동구",마장동,12.0,18.9,156.9,11.6,20.1,172.9,11.0,21.7,197.7,10.8,22.8,211.6
"성동구",사근동,6.8,12.6,186.6,6.4,12.8,199.9,5.9,13.2,224.6,5.4,13.3,243.2
"성동구",행당1동,12.7,17.7,139.2,12.4,18.5,148.7,13.5,19.6,145.3,13.2,20.0,152.2
"성동구",행당2동,18.2,18.5,101.1,17.3,19.9,114.8,16.2,21.4,132.3,15.8,22.7,143.9
"성동구",응봉동,19.9,20.2,101.2,19.3,21.3,110.3,18.7,22.6,120.7,18.2,23.3,128.2
"성동구",금호1가동,16.0,19.3,120.1,16.1,20.3,125.8,15.9,22.8,143.7,15.8,24.1,152.2
"성동구",금호4가동,18.2,18.8,103.4,18.5,20.2,109.6,18.1,21.9,120.5,17.7,23.5,133.1
"성동구",성수1가1동,12.6,14.3,113.6,12.2,15.5,126.6,11.7,16.7,142.9,11.6,17.6,152.0
"성동구",성수1가2동,12.1,16.0,132.2,12.0,17.0,141.6,11.3,18.2,160.7,11.0,19.7,178.7
"성동구",성수2가1동,10.4,18.5,177.7,10.1,20.1,199.7,9.8,21.9,224.6,9.4,23.7,251.2
"성동구",성수2가3동,10.3,18.5,179.0,10.0,19.6,196.2,9.5,21.4,225.8,9.9,23.2,235.0
"성동구",송정동,10.5,17.7,168.6,10.1,18.9,187.5,9.3,20.3,217.3,8.9,21.8,243.6
"성동구",용답동,8.5,19.6,229.1,8.3,20.6,247.0,7.5,21.8,290.1,6.7,22.4,334.9
"성동구",왕십리도선동,15.8,15.9,100.7,15.6,16.6,106.5,15.2,17.9,117.2,15.3,19.0,124.1
"성동구",금호2.3가동,14.8,20.2,136.6,14.4,21.2,147.7,13.8,22.5,163.1,13.9,23.3,167.3
"성동구",옥수동,18.4,18.1,98.3,17.9,19.2,106.8,17.8,20.7,116.4,18.1,21.8,120.5
"광진구",소계,12.8,15.8,123.6,12.3,16.9,137.2,11.8,18.3,154.7,11.3,19.1,169.9
"광진구",화양동,3.8,9.9,259.4,3.4,10.0,290.8,3.0,10.4,351.5,2.7,10.1,368.9
"광진구",군자동,9.6,15.5,161.4,9.0,16.1,179.7,8.4,16.9,200.5,8.1,17.6,218.5
"광진구",중곡1동,10.0,17.3,172.6,9.5,18.7,196.4,9.1,19.8,218.9,8.8,20.7,235.8
"광진구",중곡2동,12.4,16.4,132.4,11.9,17.5,147.3,11.1,18.8,169.4,10.5,19.7,188.5
"광진구",중곡3동,10.8,18.3,170.2,10.0,19.8,197.8,9.3,21.8,235.6,8.9,23.1,260.3
"광진구",중곡4동,11.7,18.4,157.5,11.2,20.4,182.7,10.5,22.3,211.7,9.8,23.8,242.8
"광진구",능동,10.0,15.3,152.7,9.3,16.0,171.5,9.1,17.2,188.9,8.7,17.8,205.9
"광진구",구의1동,9.0,15.3,169.6,8.4,16.0,191.4,7.7,17.0,220.1,7.2,17.6,244.3
"광진구",구의2동,15.7,18.6,118.3,15.0,19.4,129.3,14.7,21.1,143.8,14.3,22.0,153.7
"광진구",구의3동,14.2,15.1,105.7,14.1,16.2,114.7,13.5,17.5,129.8,13.4,18.9,141.5
"광진구",광장동,25.0,12.7,50.8,25.1,13.4,53.5,25.0,14.5,58.0,23.7,15.2,64.0
"광진구",자양1동,10.7,15.9,148.6,10.3,17.0,165.9,9.6,18.4,191.9,8.8,19.3,218.4
"광진구",자양2동,13.9,16.5,118.4,13.5,18.1,134.3,13.0,20.0,153.5,12.6,21.7,172.0
"광진구",자양3동,18.6,15.9,85.3,17.8,17.3,97.2,17.2,19.1,110.9,16.7,20.7,123.6
"광진구",자양4동,8.1,18.0,221.7,7.8,19.7,253.3,7.9,22.5,285.9,7.6,22.9,301.0
"동대문구",소계,12.8,21.0,163.5,12.5,22.0,175.3,12.3,23.5,191.3,11.9,24.0,201.4
"동대문구",회기동,8.3,13.7,165.4,7.9,14.0,175.7,7.7,15.2,196.1,6.9,14.8,214.8
"동대문구",휘경1동,7.8,19.3,247.9,8.3,18.7,224.6,9.2,17.6,190.3,8.9,16.4,184.4
